stock_id,股票代號,股票名稱,股價,今日漲跌%,投信持有%,投信今日%,投信今日(張),5買%,10買%,20買%,5買N天,10買N天,20買N天,5賣N天,10賣N天,20賣N天,外資持有%,外資今日%,Q1-Q3EPS,1月-11月EPS,去年EPS,三率三升,月增率%,年增率%,累積年增率%,月增率遞增,年增率遞增,累積年增率遞增,累積年增率>20%,累積年增率>50%,累積年增率>100%,上月營收創新高,股票名稱.1,股票代號.1,1月-12月EPS(預估),1月EPS(預估),去年EPS(預估),sar趨勢向上,2021Q4三率三升,1-2月EPS(預估),去年Q1-Q3EPS,去年Q1-Q4EPS,1-3月EPS(預估),1-4月EPS(預估),Q1 EPS,EPS遞增季數,EPS遞減季數,2022Q1三率三升,主力今日%,主力5買%,主力10買%,主力20買%,去年累計同期EPS,去年整年EPS,營收遞增月數,營收創新高,營收月增率%,營收年增率%,營收累計年增率%,月增率遞增月數,年增率遞增月數,累計年增率遞增月數,營業利益成長率遞增季數,營業毛利成長率遞增季數,稅前淨利成長率遞增季數,產業,本益比(同產業rank),股價淨值比(同產業rank),殖利率(同產業rank)
2022-07-18,2472,立隆電,56.1,1.45,0.01,0.01,21.0,0.01,0.01,0.01,1,3,5,1,1,3,1.79,0.01,,,,,,,,,,,,,,,立隆電,2472,,,,v,,,,,,3.14,1.68,1,,,0.01,0.01,-0.04,-0.43,1.27,6.12,-1,,-1.51,14.52,18.78,-2,1,-2,-1,-2,-1,電子零組件業,0.78,0.51,0.43
2022-07-18,3209,全科,38.8,3.33,0.01,0.01,26.0,-0.05,-0.05,-0.05,1,1,1,2,2,2,6.42,0.13,,,,,,,,,,,,,,,全科,3209,,,,v,,,,,,1.76,1.32,1,,,0.25,0.29,0.17,-0.77,0.92,4.05,-1,,-3.76,40.05,25.71,-2,1,1,-3,1,2,電子通路業,0.52,0.23,0.48
2022-07-18,2393,億光,41.9,1.58,0.01,0.01,57.0,-0.19,-0.19,-0.54,1,1,1,4,4,12,30.46,-0.04,,,,,,,,,,,,,,,億光,2393,,,,v,,,,,,1.25,1.05,1,,,-0.01,-0.09,-0.2,-0.6,1.03,4.37,1,,-8.82,-25.65,-15.94,1,1,1,-3,-3,1,光電業,0.7,0.74,0.17
2022-07-18,2028,威致,21.55,4.36,0.01,0.01,42.0,0.01,0.01,0.01,1,1,1,0,0,0,1.03,0.12,,,,,,,,,,,,,,,威致,2028,,,,v,,,,,,1.48,0.92,-2,,,0.03,-0.01,0.02,-0.18,0.95,5.11,-2,,-7.53,-9.53,16.38,-2,-2,-1,-3,-3,-3,鋼鐵工業,0.98,0.41,0.1
2022-07-19,3441,聯一光電,39.4,-1.5,0.06,0.06,25.0,0.06,0.06,0.06,1,1,1,0,0,0,1.02,-0.09,,,,,,,,,,,,,,,聯一光電,3441,,,,v,,,,,,0.05,0.65,3,,,-0.07,-0.11,-0.02,0.15,0.03,0.63,-2,,3.15,8.94,21.54,-2,-2,-1,-1,-3,1,光電業,0.21,0.18,0.94
2022-07-19,2231,為升,139.5,-0.36,0.0,0.0,1.0,-0.0,-0.0,-0.0,1,2,2,1,1,2,7.89,0.01,,,,,,,,,,,,,,,為升,2231,,,,v,,,,,,2.84,1.45,1,,,0.0,0.16,0.19,0.25,1.61,4.23,1,,-1.57,30.86,-14.61,1,1,1,-3,-3,-3,汽車工業,0.27,0.12,0.9
2022-07-19,2481,強茂,60.9,1.84,0.0,0.0,1.0,-0.0,-0.16,-0.24,1,2,3,1,2,8,12.39,0.03,,,,,,,,,,,,,,,強茂,2481,,,,v,,,,,,1.97,1.6,1,,,0.04,0.04,-0.09,0.08,0.88,5.66,1,,3.68,-3.16,6.96,1,-3,-3,-2,-2,-1,半導體業,0.58,0.61,0.5
2022-07-19,6138,茂達,137.0,-2.14,0.0,0.0,1.0,-0.01,-0.96,-1.72,2,2,3,1,5,12,19.8,-0.46,,,,,,,,,,,,,,,茂達,6138,,,,v,,,,,,5.32,4.27,3,,,-0.27,-0.46,-0.57,-1.19,2.29,12.9,3,,-17.56,15.56,27.86,1,1,3,1,1,1,半導體業,0.65,0.18,0.36
2022-07-19,6214,精誠,72.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1,2,3,1,1,2,10.92,-0.0,,,,,,,,,,,,,,,精誠,6214,,,,v,,,,,,3.77,1.27,1,,,0.0,-0.02,-0.04,-0.15,2.03,4.9,1,v,52.54,28.02,8.76,1,1,1,-2,-1,1,資訊服務業,0.33,0.82,0.31
2022-07-19,8070,長華*,32.55,-0.15,0.0,0.0,2.0,-0.0,-0.0,-0.0,1,4,9,1,1,2,11.04,0.0,,,,,,,,,,,,,,,長華*,8070,,,,v,,,,,,6.71,0.86,1,,,-0.01,0.12,-0.11,-0.29,0.36,2.54,1,,-1.49,13.05,20.85,1,1,1,1,-1,3,電子通路業,0.29,0.26,0.76
2022-07-20,6133,金橋,16.7,5.7,0.13,0.13,157.0,0.13,0.13,0.13,1,1,1,0,0,0,9.05,1.13,,,,,,,,,,,,,,,金橋,6133,,,,v,,,,,,-0.03,0.04,3,,,-2.1,3.65,4.16,2.96,-0.14,-0.48,1,v,4.7,65.35,41.62,1,1,3,2,3,3,電子零組件業,,0.43,
2022-07-20,1904,正隆,26.35,0.0,0.0,0.0,2.0,-0.16,-0.33,-0.56,1,2,5,4,8,14,7.75,-0.02,,,,,,,,,,,,,,,正隆,1904,,,,,,,,,,1.7,0.67,-1,,,-0.01,-0.03,-0.04,-0.37,1.12,3.58,1,,-4.2,-3.47,4.53,1,-3,-3,-3,1,-3,造紙工業,1.0,0.57,0.5
2022-07-20,3714,富采,50.6,0.2,0.0,0.0,1.0,-0.0,-0.04,-0.18,1,3,5,2,4,11,14.39,-0.0,,,,,,,,,,,,,,,富采,3714,,,,v,,,,,,1.44,1.11,1,,,0.06,0.28,0.36,-0.11,-0.38,3.21,-2,,-11.16,-30.81,0.51,-2,-3,-3,1,-1,1,光電業,0.57,0.87,0.61
2022-07-21,2485,兆赫,16.6,2.47,0.03,0.03,88.0,0.03,0.03,0.03,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,兆赫,2485,,,,v,,,,,,-0.1,-0.27,1,,,0.03,0.05,-0.03,0.04,-0.23,-1.11,1,,28.77,-5.76,-5.47,1,1,1,-1,-2,-1,通信網路業,,0.94,
2022-07-21,4119,旭富,80.0,1.27,0.02,0.02,18.0,-0.04,-0.04,-0.04,1,2,3,1,1,1,0.0,0.0,,,,,,,,,,,,,,,旭富,4119,,,,v,,,,,,0.85,0.43,1,,,0.01,-0.13,-0.19,-0.16,0.52,0.58,1,,-15.85,-2.12,-26.15,1,1,3,1,1,-1,生技醫療業,0.05,0.43,
2022-07-21,1736,喬山,53.0,0.95,0.01,0.01,27.0,0.01,0.01,0.01,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,喬山,1736,,,,,,,,,,1.05,0.27,-1,,,0.0,0.0,-0.01,0.09,0.22,0.13,1,,-3.37,-5.17,1.69,1,1,1,-1,-1,-1,生技醫療業,0.02,0.59,0.95
2022-07-21,2704,國賓,32.7,0.46,0.01,0.01,49.0,-0.04,-0.04,-0.04,1,3,9,1,1,1,0.0,0.0,,,,,,,,,,,,,,,國賓,2704,,,,v,,,,,,0.14,-0.02,1,,,0.0,0.0,0.04,0.04,-0.02,-0.24,-3,,32.08,138.43,-16.49,-2,1,1,-1,-1,-1,觀光事業,,0.91,
2022-07-21,2031,新光鋼,35.7,-0.83,0.0,0.0,12.0,0.0,0.0,-0.06,1,1,1,0,0,3,0.0,0.0,,,,,,,,,,,,,,,新光鋼,2031,,,,v,,,,,,3.16,0.73,-3,,,-0.03,-0.07,0.17,-0.66,2.0,8.62,-2,,7.58,1.99,23.0,1,-2,-2,-3,-3,-1,鋼鐵工業,0.93,0.83,0.1
2022-07-21,2457,飛宏,37.35,3.61,0.0,0.0,7.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,飛宏,2457,,,,v,,,,,,-0.32,-0.21,-1,,,0.29,0.05,0.74,0.83,-0.51,-0.92,-2,v,42.97,44.84,18.54,1,1,1,-1,-1,1,電子零組件業,,0.16,
2022-07-21,2030,彰源,22.2,-7.69,0.0,0.0,11.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,彰源,2030,,,,,,,,,,1.32,1.25,-1,,,-0.11,-0.71,-0.63,-0.48,0.45,4.29,1,,-4.85,10.12,32.39,1,-2,-2,-3,-3,-3,鋼鐵工業,0.98,0.64,0.32
2022-07-21,2617,台航,28.0,2.19,0.0,0.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,台航,2617,,,,v,,,,,,1.21,0.59,-2,,,-0.18,-0.17,-0.16,-0.18,0.37,3.16,3,v,3.0,31.22,24.33,1,1,-3,-3,-3,-2,航運業,0.52,1.0,0.41
2022-07-21,2009,第一銅,27.65,-1.78,0.0,0.0,17.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,第一銅,2009,,,,v,,,,,,0.19,0.02,-2,,,-0.09,0.01,0.04,0.16,0.3,1.18,1,,-19.55,-20.78,4.37,1,-1,-3,-3,-3,-3,鋼鐵工業,0.07,0.27,0.95
2022-07-21,3016,嘉晶,84.8,1.68,0.0,0.0,4.0,-0.05,-0.05,-0.05,1,1,2,3,3,3,0.0,0.0,,,,,,,,,,,,,,,嘉晶,3016,,,,v,,,,,,0.53,0.64,1,,,0.0,-0.19,-0.05,-0.15,0.16,1.35,3,v,1.16,20.43,27.95,1,-2,-2,-1,-2,-1,半導體業,0.08,0.1,0.91
2022-07-21,3059,華晶科,38.7,-0.39,0.0,0.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,華晶科,3059,,,,v,,,,,,0.46,0.46,1,,,-1.18,-0.61,-1.27,-2.11,0.12,0.85,1,v,17.9,70.04,57.01,1,1,1,-1,1,1,光電業,0.19,0.59,0.82
2022-07-21,3062,建漢,29.6,7.64,0.0,0.0,12.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,建漢,3062,,,,v,,,,,,0.07,-0.29,-2,,,1.51,1.58,4.59,6.16,-0.05,0.07,1,,76.66,92.99,-2.46,1,1,1,-1,-3,-2,通信網路業,,0.47,1.0
2022-07-21,3481,群創,11.25,0.45,0.0,0.0,96.0,-0.04,-0.04,-0.03,3,6,13,1,2,5,0.0,0.0,,,,,,,,,,,,,,,群創,3481,,,,,,,,,,0.23,0.18,-2,,,0.05,0.39,-0.02,-0.23,1.15,5.53,-2,,7.12,-38.8,-27.83,1,-3,-3,-2,-3,-2,光電業,1.0,0.99,0.12
2022-07-21,2029,盛餘,23.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,盛餘,2029,,,,,,,,,,0.91,0.78,-3,,,-0.01,-0.07,-0.32,-0.59,0.86,3.94,-2,,-1.94,-12.26,15.59,-2,-2,-2,-3,-3,-3,鋼鐵工業,0.8,1.0,0.12
2022-07-21,4976,佳凌,44.15,0.11,0.0,0.0,5.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,佳凌,4976,,,,v,,,,,,-0.08,-0.14,1,,,-0.04,-1.06,-0.64,-0.83,0.24,0.05,3,,5.49,-20.79,-37.86,-2,3,3,-1,-1,1,光電業,,0.21,
2022-07-21,5234,達興材料,72.9,2.82,0.0,0.0,4.0,-0.01,-0.59,-0.88,2,2,3,1,5,6,0.0,0.0,,,,,,,,,,,,,,,達興材料,5234,,,,v,,,,,,3.24,1.59,-2,,,-0.03,-0.09,-0.59,-1.26,1.58,6.62,1,,-25.92,-20.69,3.63,1,1,-2,-2,-2,-2,光電業,0.58,0.16,0.29
2022-07-21,6116,彩晶,10.3,0.49,0.0,0.0,33.0,-0.01,-0.01,-0.01,1,1,4,1,1,1,0.0,0.0,,,,,,,,,,,,,,,彩晶,6116,,,,,,,,,,0.54,-0.15,-3,,,0.05,0.14,0.18,0.32,1.0,2.75,1,,-6.08,-39.84,-40.78,1,1,-3,1,1,-3,光電業,0.92,0.94,0.08
2022-07-22,2481,強茂,65.8,-0.6,0.11,0.11,416.0,0.11,0.11,-0.13,2,2,4,1,2,7,11.34,-0.26,,,,,,,,,,,,,,,強茂,2481,,,,v,,,,,,1.97,1.6,1.0,,,-0.01,-0.54,-0.66,-0.25,0.88,5.66,1.0,,3.68,-3.16,6.96,1.0,-3.0,-3.0,-2.0,-2.0,-1.0,半導體業,0.56,0.58,0.52
2022-07-22,6789,采鈺,311.5,1.47,0.09,0.09,250.0,0.09,0.09,0.09,1,1,1,0,0,0,12.48,0.03,,,,,,,,,,,,,,,采鈺,6789,,,,v,,,,,,,1.78,,,,0.07,0.07,-0.29,-0.18,,7.41,,v,-7.51,-2.49,30.44,,,,,,,半導體業,0.1,0.04,0.99
2022-07-22,1708,東鹼,45.25,-0.77,0.0,0.0,2.0,-0.12,-0.12,-0.12,1,2,8,3,3,3,13.66,-0.74,,,,,,,,,,,,,,,東鹼,1708,,,,,,,,,,1.48,1.51,3.0,,,-0.47,-1.72,-5.16,-3.04,0.23,2.69,-3.0,v,49.31,82.84,94.33,-1.0,1.0,-3.0,2.0,3.0,2.0,化學工業,0.82,0.36,0.5
2022-07-25,1904,正隆,26.7,-0.56,0.0,0.0,1.0,-0.09,-0.3,-0.62,2,2,4,3,8,16,7.75,0.02,,,,,,,,,,,,,,,正隆,1904,,,,v,,,,,,1.7,0.67,-1,,,-0.01,0.02,-0.03,-0.34,1.12,3.58,1,,-4.2,-3.47,4.53,1,-3,-3,-3,1,-3,造紙工業,1.0,0.57,0.5
2022-07-25,2606,裕民,42.1,-1.75,0.0,0.0,3.0,-0.47,-0.58,-0.72,1,1,2,4,9,18,11.25,-0.07,,,,,,,,,,,,,,,裕民,2606,,,,v,,,,,,1.64,1.0,-2,,,0.02,-1.02,-1.1,-1.25,0.41,5.79,1,,15.32,17.72,16.67,1,1,-2,-1,-1,-1,航運業,0.59,0.64,0.41
2022-07-26,6442,光聖,45.9,-2.24,0.19,0.19,133.0,0.19,0.19,0.19,1,1,1,0,0,0,33.08,-0.12,,,,,,,,,,,,,,,光聖,6442,,,,v,,,,,,0.43,1.13,2,,,-0.14,-0.78,-0.49,-0.6,0.21,1.56,1,,30.22,36.83,4.2,1,1,-2,-1,2,2,通信網路業,0.55,0.51,0.7
2022-07-26,6190,萬泰科,34.95,0.43,0.06,0.06,96.0,0.06,0.06,0.06,1,1,1,0,0,0,2.13,-0.06,,,,,,,,,,,,,,,萬泰科,6190,,,,v,,,,,,1.16,0.57,2,,,0.04,0.1,0.47,0.48,0.31,1.68,-1,,-1.37,30.62,37.64,-2,-1,-1,1,2,2,通信網路業,0.44,0.32,0.5
2022-07-26,6177,達麗,30.85,0.49,0.02,0.02,85.0,0.02,0.02,0.02,1,1,1,0,0,0,3.38,-0.01,,,,,,,,,,,,,,,達麗,6177,,,,v,,,,,,2.9,1.67,-1,,,0.05,0.06,-0.01,-0.03,-0.1,4.03,-2,,511.87,60.27,159.5,1,-2,-2,1,-1,-1,建材營造,0.84,0.24,0.18
2022-07-27,3006,晶豪科,82.4,0.61,0.0,0.0,2.0,-0.26,-0.68,-0.74,1,1,1,3,8,18,16.43,0.02,,,,,,,,,,,,,,,晶豪科,3006,,,,v,,,,,,4.15,3.41,-2,,,-0.06,-0.73,-0.01,0.95,2.3,17.76,-2,,4.23,-20.98,-9.92,-2,-3,-3,-2,-2,-2,半導體業,0.97,0.68,0.14
2022-07-27,5351,鈺創,51.8,2.37,0.0,0.0,2.0,0.0,-0.01,-0.01,1,1,2,0,1,1,0.0,0.0,,,,,,,,,,,,,,,鈺創,5351,,,,v,,,,,,0.05,0.81,-1,,,0.09,-0.34,-0.22,0.33,0.2,3.91,-2,,-3.57,-1.77,29.99,1,-3,-3,-2,-1,-2,半導體業,0.53,0.3,0.81
2022-07-27,6411,晶焱,118.0,2.61,0.0,0.0,1.0,0.0,0.0,-0.16,1,1,2,0,0,3,0.0,0.0,,,,,,,,,,,,,,,晶焱,6411,,,,v,,,,,,4.24,2.23,-1,,,0.03,0.19,0.56,0.69,2.25,10.32,-1,,-2.08,-0.23,-0.91,-1,-1,2,-1,-1,-1,半導體業,0.53,0.43,0.39
2022-07-29,6605,帝寶,72.6,4.31,0.06,0.06,100.0,0.06,0.06,0.06,1,1,1,0,0,0,18.08,0.29,,,,,,,,,,,,,,,帝寶,6605,,,,,,,,,,2.64,2.82,3,,,0.26,0.11,0.59,1.14,1.72,6.85,1,,14.36,16.92,2.33,1,2,1,-3,-3,1,汽車工業,0.9,0.87,0.4
2022-08-01,3714,富采,49.45,0.0,0.0,0.0,2.0,-0.06,-0.06,-0.19,1,4,6,2,4,9,13.64,0.04,,,,,,,,,,,,,,,富采,3714,,,,,,,,,,1.44,1.11,1,,,0.01,-1.37,-1.07,-0.94,-0.38,3.21,-2,,-11.16,-30.81,0.51,-2,-3,-3,1,-1,1,光電業,0.62,0.9,0.58
2022-08-01,6715,嘉基,159.0,1.92,0.0,0.0,1.0,0.0,-0.05,-0.08,1,3,5,0,1,2,4.65,0.09,,,,,,,,,,,,,,,嘉基,6715,,,,v,,,,,,2.96,1.42,1,,,0.09,0.45,0.75,1.33,0.89,3.05,1,v,13.15,96.79,50.42,1,1,3,1,1,1,電子零組件業,0.09,0.04,0.98
2022-08-03,2480,敦陽科,85.9,-0.69,0.0,0.0,1.0,0.0,-0.05,-0.08,1,4,5,0,1,2,7.32,-0.01,,,,,,,,,,,,,,,敦陽科,2480,,,,v,,,,,,2.7,1.71,-1,,,-0.01,-0.08,-0.22,-0.65,1.35,6,1,,10.74,9.93,8.56,1,-1,-1,-1,-1,-1,資訊服務業,0.52,0.13,0.34
