stock_id,股票代號,股票名稱,股價,今日漲跌%,投信持有%,投信今日%,投信今日(張),5買%,10買%,20買%,5買N天,10買N天,20買N天,5賣N天,10賣N天,20賣N天,外資持有%,外資今日%,Q1-Q3EPS,1月-11月EPS,去年EPS,三率三升,月增率%,年增率%,累積年增率%,月增率遞增,年增率遞增,累積年增率遞增,累積年增率>20%,累積年增率>50%,累積年增率>100%,上月營收創新高,股票名稱.1,股票代號.1,1月-12月EPS(預估),1月EPS(預估),去年EPS(預估),sar趨勢向上,2021Q4三率三升,1-2月EPS(預估),去年Q1-Q3EPS,去年Q1-Q4EPS,1-3月EPS(預估),1-4月EPS(預估),Q1 EPS,EPS遞增季數,EPS遞減季數,2022Q1三率三升,主力今日%,主力5買%,主力10買%,主力20買%,去年累計同期EPS,去年整年EPS,營收遞增月數,營收創新高,營收月增率%,營收年增率%,營收累計年增率%,月增率遞增月數,年增率遞增月數,累計年增率遞增月數,營業利益成長率遞增季數,營業毛利成長率遞增季數,稅前淨利成長率遞增季數,產業,本益比(同產業rank),股價淨值比(同產業rank),殖利率(同產業rank)
2022-04-06,5521,工信,8.33,0.6,0.03,0.0,1.0,0.0,0.0,0.0,1,1,7,0,0,0,5.13,0.01,,,,,-11.11,97.84,33.83,2個月遞增,3個月遞增,3個月遞增,單月>20%,,,,工信,5521,,,,v,v,0.03,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,3305,昇貿,76.6,-3.4,0.11,0.11,150.0,0.11,0.11,0.11,1,1,1,0,0,0,6.96,0.15,,,,,0.14,53.14,54.87,2個月遞增,單月增加,單月增加,連續3個月>20%,連續2個月>50%,,,昇貿,3305,,,,v,v,0.56,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,3556,禾瑞亞,80.1,-3.84,0.09,0.09,53.0,0.09,0.09,0.09,1,1,1,0,0,0,7.66,-0.43,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,禾瑞亞,3556,,,,v,v,0.99,,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,5009,榮剛,25.7,-1.72,0.32,0.07,311.0,-0.16,-0.16,-0.14,1,1,2,1,1,1,16.8,0.15,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,榮剛,5009,,,,v,v,0.12,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,2029,盛餘,34.3,0.88,0.05,0.05,150.0,0.05,0.05,0.05,1,1,1,0,0,0,69.22,-0.14,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,盛餘,2029,,,,v,v,0.27,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,6139,亞翔,31.75,-0.78,0.14,0.04,84.0,0.04,0.04,0.04,1,1,1,0,0,0,17.02,0.05,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,亞翔,6139,,,,v,v,0.47,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,4164,承業醫,46.15,-0.97,0.28,0.04,58.0,0.04,0.04,0.1,1,1,3,0,0,0,26.44,0.3,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,承業醫,4164,,,,v,v,0.29,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,2538,基泰,12.8,-0.39,0.03,0.03,135.0,0.03,0.03,0.03,1,1,1,0,0,0,11.37,0.07,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,基泰,2538,,,,v,,-0.05,,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,1437,勤益控,26.85,-2.19,0.03,0.03,63.0,0.03,0.03,0.03,1,1,1,0,0,0,5.94,-0.17,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,勤益控,1437,,,,,,0.5,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,5203,訊連,86.9,-3.23,0.03,0.03,20.0,0.03,0.03,0.03,1,1,1,0,0,0,16.09,-0.17,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,訊連,5203,,,,,,0.54,,-7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,1110,東泥,20.0,-1.96,0.02,0.02,142.0,0.02,0.02,0.02,1,1,1,0,0,0,7.24,-0.05,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,東泥,1110,,,,,v,0.02,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,2527,宏璟,29.85,0.51,0.02,0.02,61.0,0.01,0.01,0.01,1,1,1,1,1,1,43.76,-0.04,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,宏璟,2527,,,,,,0.15,,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,2704,國賓,32.4,-2.56,0.02,0.02,58.0,0.02,0.02,0.02,1,1,1,0,0,0,10.31,-0.04,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,國賓,2704,,,,,,0.07,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,2836,高雄銀,15.2,-1.3,0.02,0.02,202.0,0.02,0.02,0.02,1,1,1,0,0,0,7.22,-0.13,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,高雄銀,2836,,,,v,,0.09,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,4142,國光生,41.9,3.08,0.1,0.02,67.0,0.02,0.01,0.01,1,1,1,1,2,3,7.51,0.1,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,國光生,4142,,,,v,,-0.02,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,2597,潤弘,141.5,-2.75,0.01,0.01,20.0,0.01,0.01,0.01,1,1,1,0,0,0,1.51,-0.05,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,潤弘,2597,,,,,v,1.56,,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,2913,農林,19.85,-1.73,0.01,0.01,98.0,0.01,0.01,0.01,1,1,1,0,0,0,7.55,-0.02,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,農林,2913,,,,v,,-0.02,,-1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,3167,大量,68.5,-2.7,0.05,0.0,1.0,0.0,0.0,0.0,1,1,2,0,0,0,1.92,-0.24,,,,,29.44,-24.47,-21.58,2個月遞增,,,,,,,大量,3167,,,,,,0.69,,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,6510,精測,571.0,-2.56,0.49,0.0,1.0,-0.09,-0.09,-0.05,1,1,6,2,2,2,11.2,0.13,,,,,27.22,-7.86,2.18,3個月遞增,,單月增加,,,,,精測,6510,,,,,v,3.21,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,4953,緯軟,95.9,5.04,0.72,0.1,65.0,0.1,0.1,0.1,1,1,1,0,0,0,10.18,0.23,,,,,13.78,37.15,33.57,2個月遞增,3個月遞增,3個月遞增,連續3個月>20%,,,v,緯軟,4953,,,,v,,1.51,,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,3293,鈊象,744.0,1.09,0.67,0.0,1.0,0.0,0.0,0.29,1,1,6,0,1,2,29.74,0.04,,,,,7.02,1.86,6,2個月遞增,單月增加,單月增加,,,,,鈊象,3293,,,,,v,10.44,,67.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,5904,寶雅,379.5,-0.65,0.53,0.0,2.0,-0.01,-0.01,-0.0,1,1,8,1,1,1,31.93,-0.02,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,寶雅,5904,,,,,v,3.85,,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,6469,大樹,270.0,3.05,0.14,0.0,2.0,0.0,0.0,0.01,1,1,7,0,0,0,8.16,0.01,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,大樹,6469,,,,,v,1.21,,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,8163,達方,48.2,0.63,0.04,0.0,1.0,0.0,0.0,0.0,1,1,4,0,0,0,13.56,-0.01,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,達方,8163,,,,v,v,0.83,,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,8183,精星,66.6,0.15,3.9,0.7,854.0,0.7,0.7,0.7,1,1,1,0,0,0,0.96,-1.35,,,,,30.27,53.2,43.86,3個月遞增,單月增加,3個月遞增,連續3個月>20%,,,v,精星,8183,,,,v,v,0.45,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,8478,東哥遊艇,143.5,1.06,0.6,0.05,45.0,0.05,0.05,0.05,1,1,1,0,0,0,41.87,-0.03,,,,,127.18,62.94,90.97,3個月遞增,單月增加,單月增加,連續3個月>20%,連續3個月>50%,,,東哥遊艇,8478,,,,,v,0.48,,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,6206,飛捷,75.1,1.49,0.21,0.02,30.0,0.02,0.02,0.02,1,1,1,0,0,0,13.06,0.03,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,飛捷,6206,,,,v,v,0.89,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,1762,中化生,61.7,9.98,0.97,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,2.25,-0.24,,,,,129.8,97.17,25.6,3個月遞增,3個月遞增,3個月遞增,單月>20%,,,v,中化生,1762,,,,v,,0.76,,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,2520,冠德,35.1,-1.4,0.29,0.0,4.0,-0.04,-0.04,0.19,1,1,2,1,1,1,19.63,-0.09,,,,,31.09,-12.23,2.27,3個月遞增,2個月遞增,單月增加,,,,,冠德,2520,,,,,,0.63,,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,4105,東洋,68.7,-0.15,0.57,0.0,3.0,-0.07,-0.35,-0.46,1,1,2,2,7,10,13.75,0.0,,,,,39.98,13.95,7.58,2個月遞增,2個月遞增,2個月遞增,,,,,東洋,4105,,,,v,v,0.69,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,5471,松翰,83.1,-3.48,0.08,0.0,1.0,-0.01,-0.01,0.07,1,1,2,1,1,1,12.9,-0.5,,,,,26.73,-23.04,-25.97,2個月遞增,,3個月遞增,,,,,松翰,5471,,,,,,0.65,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,5609,中菲行,106.0,0.47,0.44,0.0,1.0,0.0,0.0,0.3,1,1,2,0,0,0,17.29,0.14,,,,,37.24,81.99,66.22,2個月遞增,2個月遞增,2個月遞增,連續3個月>20%,連續3個月>50%,,,中菲行,5609,,,,v,v,2.09,,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,6121,新普,303.5,-1.46,2.2,0.0,1.0,0.0,0.0,0.17,1,1,4,0,0,1,48.18,-0.06,,,,,12.73,3.62,0.09,3個月遞增,單月增加,3個月遞增,,,,,新普,6121,,,,,,4.32,,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,8436,大江,176.5,-0.84,0.34,0.0,1.0,-0.12,-0.14,-0.08,1,1,4,2,3,3,30.68,0.0,,,,,13.39,-32.11,-14.8,2個月遞增,,,,,,,大江,8436,,,,,,2.18,,13.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,3088,艾訊,58.2,-1.69,0.78,0.17,150.0,0.17,0.17,0.17,1,1,1,0,0,0,7.92,-0.12,,,,,70.41,44.11,53.28,2個月遞增,2個月遞增,單月增加,連續3個月>20%,連續3個月>50%,,,艾訊,3088,,,,v,,0.88,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,6205,詮欣,76.8,-5.3,1.36,0.16,114.0,0.16,0.16,0.16,1,1,1,0,0,0,1.08,0.37,,,,,34.11,41.63,43.62,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,詮欣,6205,,,,,v,0.42,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,3532,台勝科,250.5,-0.79,4.44,0.03,101.0,-0.47,-2.26,-1.97,1,1,7,4,9,13,48.24,-0.06,,,,,9.08,33.93,26.57,2個月遞增,3個月遞增,3個月遞增,連續3個月>20%,,,,台勝科,3532,,,,,,1.04,,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,1513,中興電,52.8,-1.49,0.09,0.0,2.0,0.0,0.0,0.0,1,1,2,0,0,1,10.78,0.17,,,,,37.75,-10.34,1.21,3個月遞增,,單月增加,,,,,中興電,1513,,,,,,0.47,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,1519,華城,42.15,-3.1,0.28,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,7.36,-0.11,,,,,8.58,-19.64,-12.57,單月增加,,,,,,,華城,1519,,,,v,v,0.11,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,1723,中碳,114.0,-0.87,0.15,0.0,1.0,0.0,-0.03,-0.01,1,1,2,0,1,1,8.61,-0.09,,,,,34.94,25.33,42.17,2個月遞增,單月增加,單月增加,連續3個月>20%,,,v,中碳,1723,,,,,v,1.04,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,3019,亞光,74.6,-0.67,0.2,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,7.61,-0.01,,,,,58.96,-0.89,-5.07,2個月遞增,2個月遞增,2個月遞增,,,,,亞光,3019,,,,,v,0.48,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,8358,金居,68.0,-0.87,7.7,0.0,2.0,-0.05,-0.09,-0.5,1,1,1,2,3,7,6.49,-0.15,,,,,-5.76,1.45,14.58,,單月增加,單月增加,,,,,金居,8358,,,,,v,0.66,,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,5222,全訊,149.0,1.36,0.04,0.04,30.0,0.04,0.04,0.04,1,1,1,0,0,0,3.38,0.01,,,,,-7.07,-40.79,-20.85,2個月遞增,,,,,,,全訊,5222,,,,,,6.88,,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,6187,萬潤,124.0,1.64,18.53,0.04,30.0,-0.61,-1.26,-0.37,1,1,7,2,4,5,2.34,-0.1,,,,,30.04,0.72,9.66,單月增加,單月增加,單月增加,,,,,萬潤,6187,,,,,v,0.73,,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,6245,立端,56.7,0.89,0.31,0.04,42.0,0.04,0.04,0.04,1,1,1,0,0,0,10.58,0.08,,,,,49.71,12.72,4.25,3個月遞增,2個月遞增,2個月遞增,,,,,立端,6245,,,,v,,0.63,,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,2634,漢翔,30.85,0.49,0.17,0.03,242.0,0.03,0.03,0.03,1,1,1,0,0,0,2.59,0.29,,,,,45.08,33.65,23.83,3個月遞增,3個月遞增,3個月遞增,單月>20%,,,,漢翔,2634,,,,v,v,0.19,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,6146,耕興,189.0,-2.83,0.03,0.03,30.0,0.03,0.03,0.03,1,1,1,0,0,0,52.51,-0.08,,,,,1.36,20.64,22.4,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,耕興,6146,,,,v,v,2.04,,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,2027,大成鋼,53.0,2.51,0.78,0.02,421.0,0.02,-0.16,-0.11,1,1,7,2,7,9,0.0,0.0,,,,,35.11,49.87,43.63,2個月遞增,2個月遞增,2個月遞增,連續3個月>20%,,,v,大成鋼,2027,,,,v,v,0.66,,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,2707,晶華,178.0,4.4,0.63,0.01,17.0,0.01,0.01,0.1,1,1,5,0,0,0,14.76,0.21,,,,,3.84,-0.12,-8.14,2個月遞增,2個月遞增,2個月遞增,,,,,晶華,2707,,,,v,v,1.76,,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,3211,順達,88.3,1.38,0.16,0.0,1.0,0.0,0.0,-0.02,1,1,1,0,0,1,9.36,-0.14,,,,,21.56,-11.53,-15.16,3個月遞增,,3個月遞增,,,,,順達,3211,,,,,,0.81,,22.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,6412,群電,73.4,2.51,0.51,0.0,3.0,-0.0,-0.01,0.04,1,1,4,3,4,7,13.98,0.01,,,,,28.81,9.32,5.12,2個月遞增,3個月遞增,3個月遞增,,,,v,群電,6412,,,,,v,0.92,,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,9919,康那香,24.75,-1.0,0.03,0.0,1.0,0.0,0.0,0.0,1,1,3,0,0,0,3.14,-0.02,,,,,16.19,-6.32,-11.55,2個月遞增,,3個月遞增,,,,,康那香,9919,,,,,,0.19,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,5288,豐祥-KY,154.5,1.31,0.16,0.02,10.0,0.02,0.02,0.02,1,1,1,0,0,0,65.72,-0.01,,,,,29.93,29.18,37.85,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,豐祥-KY,5288,,,,,,,,9.53,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,2204,中華,59.8,0.84,0.16,0.0,1.0,0.0,-0.0,0.01,1,1,2,0,1,1,29.54,-0.02,,,,,31.05,-7.86,-16.25,2個月遞增,3個月遞增,3個月遞增,,,,,中華,2204,,,,,,,,7.67,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,9917,中保科,113.5,0.89,0.48,0.0,19.0,-0.01,-0.01,-0.02,1,1,3,2,5,9,40.55,0.02,,,,,4.87,3.59,5.73,2個月遞增,單月增加,單月增加,,,,,中保科,9917,,,,v,,,,5.73,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,6414,樺漢,200.0,-1.23,0.18,0.18,171.0,0.14,-0.18,-0.76,1,1,1,1,4,8,11.57,-0.24,,,,,41.4,16.96,20.5,3個月遞增,2個月遞增,單月增加,連續3個月>20%,,,,樺漢,6414,,,,,,,,13.91,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,3003,健和興,80.4,1.52,1.4,0.14,222.0,-0.01,-0.03,0.31,1,1,3,1,3,6,3.87,-0.02,,,,,14.89,4.32,11.93,2個月遞增,單月增加,單月增加,,,,,健和興,3003,,,,,v,,,4.98,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,3587,閎康,138.0,-0.36,1.64,0.08,50.0,0.05,0.0,-0.03,1,1,2,1,4,7,2.91,-0.04,,,,,25.81,21.21,22.23,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,閎康,3587,,,,,v,,,9.48,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,4128,中天,59.4,0.0,0.02,0.02,82.0,0.02,0.02,0.02,1,1,1,0,0,0,6.09,-0.1,,,,,21.0,-6.21,2.38,2個月遞增,2個月遞增,單月增加,,,,,中天,4128,,,,,v,,,0.11,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,6561,是方,275.0,1.48,0.01,0.01,5.0,0.01,0.01,0.01,1,1,1,0,0,0,13.16,-0.01,,,,,9.43,13.74,8.71,2個月遞增,2個月遞增,2個月遞增,,,,,是方,6561,,,,,v,,,9.75,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,1598,岱宇,44.7,-0.11,0.01,0.0,1.0,0.0,0.0,0.0,1,1,2,0,0,0,4.07,-0.07,,,,,15.31,-35.66,-40.99,3個月遞增,3個月遞增,3個月遞增,,,,,岱宇,1598,,,,,,,,3.48,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,3260,威剛,73.2,-1.74,0.14,0.0,1.0,-0.45,-0.45,-2.07,1,1,1,3,3,11,1.62,-0.03,,,,,2.16,-2.95,7.31,2個月遞增,,單月增加,,,,,威剛,3260,,,,,,,,9.14,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,6756,威鋒電子,333.5,2.62,1.13,0.27,181.0,-0.3,-0.93,-1.31,1,1,1,4,6,10,4.72,-0.05,,,,,20.15,36.73,35.82,2個月遞增,單月增加,3個月遞增,連續3個月>20%,,,v,威鋒電子,6756,,,,,v,,,13.04,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,6470,宇智,50.2,2.03,0.76,0.21,70.0,0.21,0.21,0.21,1,1,1,0,0,0,5.49,0.02,,,,,90.6,42.09,17.92,2個月遞增,2個月遞增,2個月遞增,,,,,宇智,6470,,,,v,,,,3.42,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,4931,新盛力,32.45,0.93,0.04,0.04,25.0,0.04,0.04,0.04,1,1,1,0,0,0,35.8,0.61,,,,,54.69,152.75,106.3,2個月遞增,2個月遞增,2個月遞增,連續3個月>20%,連續3個月>50%,單月>100%,,新盛力,4931,,,,v,,,,-0.63,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,2376,技嘉,111.0,-1.33,6.12,0.01,78.0,-0.69,-1.48,-2.67,1,1,6,4,9,14,20.22,0.16,,,,,6.8,-13.72,14.93,2個月遞增,,單月增加,,,,,技嘉,2376,,,,,v,,,21.01,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,3324,雙鴻,182.5,2.82,7.62,0.01,5.0,-1.03,-1.57,-2.59,1,1,6,4,7,11,10.81,-0.02,,,,,38.02,8.66,10.3,2個月遞增,單月增加,單月增加,,,,,雙鴻,3324,,,,,,,,13.12,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,9940,信義,35.5,0.0,0.36,0.01,37.0,-0.01,-0.01,-0.02,1,1,1,2,5,8,5.93,-0.02,,,,,80.7,2.21,4.39,3個月遞增,單月增加,單月增加,,,,,信義,9940,,,,,v,,,3.19,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,6698,旭暉應材,39.1,-0.51,1.42,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,1.76,0.06,,,,,28.95,72.49,53.88,3個月遞增,3個月遞增,3個月遞增,連續3個月>20%,單月>50%,,,旭暉應材,6698,,,,,,,,0.39,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,6456,GIS-KY,93.9,0.43,0.0,0.0,10.0,-0.01,-0.01,-0.02,1,1,1,2,5,10,54.8,0.03,,,,,36.81,20.04,11.62,單月增加,單月增加,3個月遞增,,,,,GIS-KY,6456,,,,,,,,12.97,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,6164,華興,12.1,-3.2,0.17,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,1.05,-0.0,,,,,55.55,21.42,2.21,2個月遞增,2個月遞增,2個月遞增,,,,,華興,6164,,,,,,,,0.06,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,8028,昇陽半導體,54.8,-1.26,0.53,0.0,3.0,0.0,0.0,0.37,1,1,4,0,0,1,12.49,0.04,,,,,13.65,9.59,8.24,2個月遞增,2個月遞增,2個月遞增,,,,,昇陽半導體,8028,,,,,v,,,1.68,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,8104,錸寶,53.9,-1.1,4.47,0.0,1.0,0.0,0.0,0.03,1,1,2,0,0,0,3.8,0.13,,,,,3.04,-26.54,-26.49,單月增加,,,,,,,錸寶,8104,,,,,,,,2.86,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,4906,正文,30.0,0.0,0.17,0.0,10.0,0.0,0.0,0.0,1,1,1,0,0,0,13.35,-0.56,,,,,17.44,-9.05,-1.25,3個月遞增,,,,,,,正文,4906,,,,,,,,1.89,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,4720,德淵,14.95,-0.66,0.13,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,3.44,-0.11,,,,,69.45,3.67,4.78,2個月遞增,單月增加,單月增加,,,,v,德淵,4720,,,,,,,,0.3,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,3694,海華,20.0,0.25,0.11,0.0,3.0,0.0,0.0,0.0,1,1,1,0,0,0,1.25,0.03,,,,,37.19,-11.58,-5.81,2個月遞增,,,,,,,海華,3694,,,,,v,,,2.05,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,3669,圓展,56.0,7.9,0.57,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,0.87,0.06,,,,,10.79,-25.89,-32.46,3個月遞增,3個月遞增,3個月遞增,,,,,圓展,3669,,,,,,,,7.02,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,3607,谷崧,13.0,1.17,0.16,0.0,3.0,0.0,0.0,0.0,1,1,1,0,0,0,5.25,0.01,,,,,58.62,-1.43,-11.06,2個月遞增,3個月遞增,3個月遞增,,,,,谷崧,3607,,,,,,,,-2.22,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,3583,辛耘,82.7,-0.24,0.15,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,7.01,-0.05,,,,,-11.62,8.11,31.13,,單月增加,單月增加,連續3個月>20%,,,,辛耘,3583,,,,,v,,,5.23,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,3563,牧德,195.5,-1.26,0.01,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,8.74,0.02,,,,,-0.48,-27.8,-11.27,,,,,,,,牧德,3563,,,,,v,,,18.51,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,3380,明泰,29.1,0.87,0.09,0.0,7.0,0.0,0.0,0.0,1,1,1,0,0,0,5.21,0.0,,,,,38.23,15.65,-4.43,3個月遞增,3個月遞增,3個月遞增,,,,,明泰,3380,,,,,,,,0.8,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,1471,首利,7.01,-0.14,0.17,0.0,4.0,0.0,0.0,0.0,1,1,1,0,0,0,0.15,-0.02,,,,,70.7,-60.44,-58.87,2個月遞增,,,,,,,首利,1471,,,,,,,,-0.12,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,1529,樂士,22.3,-4.5,0.15,0.0,3.0,0.0,0.0,0.0,1,1,1,0,0,0,0.53,0.19,,,,,421.01,270.09,191.3,3個月遞增,2個月遞增,2個月遞增,連續3個月>20%,連續3個月>50%,連續3個月>100%,,樂士,1529,,,,,v,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
